token;sentiment
['nie', 'był', 'em', 'szczęśliwy', '.'];-1
[','];0
['najładniejszych'];1
['po', '6', 'miesiącach', 'od', 'zakupu'];0
['poleconym', 'pokoju'];1
['nie', 'spodziewał', 'em', 'się', 'po', 'tobie', 'tak', 'marnego', 'humoru'];-1
['nie'];0
['również'];0
['nie', 'na', 'czasie'];-1
['się', 'zaoszczędzić', 'na', 'niektórych', 'kwestiach'];0
[',', 'jedzenie', 'niczym', 'sie', 'nie', 'wyroznia', 'j', 'sposrod', 'innych', 'lokali', 'w', 'stolicy'];0
['ten', 'zapach', 'ze', 'względu', 'na', 'jego', 'ostrą', ',', 'wibrującą', 'nutę'];0
['ciekawe', 'wzory', ','];1
['to'];0
['pi', '-', 'słodka', ',', 'kremowa', ',', 'łagodna'];1
['do', 'życzenia'];0
['gąbka'];0
"['Sama', 'nazwa', 'knajpy', 'bardzo', 'dobrze', 'oddaje', 'poziom', 'ludzi', 'przychodzących', 'do', 'tego', 'lokalu', '.', '.', '.', 'ot', '""', 'piąty', 'element', '""', ',', 'który', 'ciemną', 'nocą', 'na', 'ulicy', 'lepiej', 'omijać', 'szerokim', 'łukiem', '.']";-1
['letnich'];0
[')'];0
['On'];0
['wanilii', ',', 'pod', 'żadna', 'postacią', ',', 'dusi', 'mnie', 'w', 'perfumach', ',', 'woskach', ',', 'babeczkach', ',', 'a', 'tutaj', 'jest', 'tak', 'delikatna', ',', 'subtelna', 'słodko', '-', 'cynamonowa', 'ze', 'zupełnie', 'mnie', 'oczarowal', 'a'];1
['tej', 'pory'];0
['koszulę', 'nocną'];0
['dojrzałych'];1
['o', 'to'];0
['najeść', 'się', 'do', 'syta', ',', 'najadł', 'em', 'się', 'wstydu'];-1
['użytkowania'];0
['charakterystyczny'];0
['na', 'prawdę'];0
['sytuacji', 'intymnej'];0
['zadowoleni', ',', 'świetne'];1
['u', 'mnie'];0
['12', '%', 'opłatę'];0
['czymś', 'co', 'śmie', 'kosztować', '200', 'zł', 'i', 'nazywa', 'siebie', 'grą'];-1
['jeden', 'podstawowy', 'minus', ',', 'który', 'ją', 'definitywnie', 'dyskwalifikuje', ',', 'a', 'mianowicie', 'za', 'małe', 'boisko'];-1
['nie', 'był', 'em', 'szczęśliwy', '.'];-1
['.'];0
[','];0
['nie'];0
['woda', 'Calvin', 'Clein', 'jest', 'jedną', 'z', 'najlepszych', 'wód', 'na', 'rynku', '.'];0
['cena', 'jest', 'wysoka'];0
['bluzeczką'];0
['przez', 'samą', 'Donatellę'];0
['jestem', 'rozczarowana', ',', 'że', 'tak', 'znane', 'i', 'budzące', 'zaufanie', 'biuro', 'podróży', 'ma', 'tak', 'tragiczne', 'podejście', 'do', 'klienta', ',', 'zero', 'szacunku', ',', 'ignorowanie', 'jakichkolwiek', 'maili', 'wiadomości', '.'];0
['coś', 'z', 'dzikiego', 'zachodu'];0
['raczej', 'w', 'gładkich', 'biustonoszach'];0
['W', 'botkach', ',', 'które', 'miała', 'm', 'na', 'sobie', 'kilka', 'razy', 'odeszła', 'podeszwa', ',', 'a', 'reklamacja', 'polegała', 'na', 'odesłaniu', 'pseudosklejonych', 'butów', ',', 'które', 'w', 'sklepie', 'rozwaliły', 'się', 'tak', 'samo', 'jak', 'przed', 'pseudonaprawą', '.'];-1
['sam'];0
['.'];0
['nie'];0
[','];0
['('];0
['pomimo', ',', 'że', 'ten', 'biustonosz', 'bardzo', 'skromnie', 'się', 'prezentuje', 'jest', 'godny', 'uwagi', 'i', 'polecenia', '.'];0
['Mają', 'silny', 'zapach', '.'];0
['tylko'];0
['tylko'];0
['to'];0
['by', 'm'];0
['kuszący', 'biustonosz'];0
['bladymi', 'kolorami'];0
['kameralny', 'teatr', ',', 'niestety', 'rzędy', 'jak', 'dobrze', 'pamiętam', '12', '-', '13', 'z', 'ograniczoną', 'widocznością', ',', 'tak', 'poza', 'tym', 'ok', '.'];0
['wolni'];0
['śmy'];0
['tej', 'restauracji'];0
['grubego'];0
['moje'];0
['co'];0
['ciekawych'];0
['rewelacyjnie'];1
['badania', 'to', 'mała', 'o', 'tego', 'jak', 'podała', 'm', 'pod', 'nos', 'wyniki', 'to', 'konował'];-1
['.'];0
['głowę'];0
['moje', 'włosy', 'po', 'wizycie', 'w', 'tym', 'salonie', 'to', 'jest', 'jakaś', 'tragedia', ',', 'trwała', 'do', 'kitu', 'chce', 'mi', 'się', 'płakać', 'jak', 'patrze', 'w', 'lustro', ',', 'ostatni', 'raz', 'uwierzyła', 'm', 'w', 'pozytywne', 'opinie', 'z', 'internet', 'u', 'o', 'jakimś', 'salonie', '.'];-1
['!', '!'];0
['obłuda'];-1
['wynikające', 'z', 'relacji', 'z', 'najbliższymi'];0
['upiornie', 'na', 'ustach'];-1
['od', 'kilku', 'lat'];0
['powiedzieć', ',', 'że', 'język', 'tej', 'książki', 'jest', 'ubogi', ',', 'a', 'charaktery', 'płaskie', 'i', 'bez', 'polotu', 'to', 'nic', 'nie', 'powiedzieć', '.'];-1
['wysoka', 'ale'];0
['.'];0
['ta', 'obsługa', '-', 'brawa', 'dla', 'kucharza', ',', 'nagana', 'dla', 'kelnerek'];0
"['""', 'rozwiazanie', '""', 'pod', 'szyja', '-', 'porazka', ',', 'jakkies', 'zamki', ',', 'rozchodzi', 'sie', 'to', '-', 'dla', 'praktytcznych', '-']";-1
['to'];0
[',', 'z', 'mnóstwem', 'zdobień', 'i', 'ażur', 'ków'];0
['.', '.', '.'];0
[','];0
['kiepską', 'obsługę'];-1
['.'];0
['najwyższej', 'jakości'];1
['na', 'plus'];1
['oczywiście', 'nadal'];0
[','];0
['swój', 'szybki', 'rozwój', 'zawdzięczało', 'korzystnemu', 'położeniu', 'na', 'skrzyżowaniu', 'dróg', '.'];0
['idealne', 'perfumy', 'na', 'dzień'];1
['oczywiście', 'jadła', 'm', 'lepsze'];0
['Po', 'drugie'];0
['bardzo'];0
[','];0
['się'];0
['świetnie', 'opływa', 'ciało', 'i', 'podkreśla', 'biust', '.'];0
['trochę'];0
['kontakt', 'z', 'firmą', 'na', 'bardzo', 'słabym', 'poziomie', ',', 'trzeba', 'dzwonić', 'wielokrotnie', 'aby', 'uzyskać', 'informacje', 'na', 'temat', 'swojego', 'złożonego', 'zamówienia'];-1
[',', 'że', 'go', 'mam', ',', 'mimo', ',', 'że', 'używam', 'sporadycznie'];0
['go'];0
['iż'];0
['instalacji'];0
['tej', 'pomyłki'];0
['jak'];0
['brudzi', 'ubrania'];-1
['stylistyka', 'opla', 'astry'];0
['przecenianie', 'własnych', 'możliwości'];0
['się'];0
['nie'];0
['bardzo'];0
['3', 'dniach', 'użytkowania'];0
['.'];0
['nie', 'spodnie', 'tylko', 'raczej', 'leginsy', 'i', 'to', 'bardzo', 'cienkie', ',', 'na', 'zdjęciu', 'wyglądają', 'na', 'solidne', 'i', 'na', 'zwykle', 'spodnie', 'a', 'w', 'rzeczywistości', 'są', 'cieniutkie'];0
['dodtakowo'];0
['wzory'];0
['biust'];0
['m'];0
[','];0
['.'];0
['.', '.', '.'];0
['gorzej'];0
['.'];0
['polecam', 'w', '100', '%', '-', 'zapach', 'przecudowny', ',', 'bardzo', 'długo', 'utrzymuje', 'się', 'na', 'ciele', ',', 'na', 'ubraniach', 'jeszcze', 'dłużej', '.'];0
['mały', 'czy', 'duży', 'biust'];0
['na', 'globalistów', 'i', 'świeżych', 'krajowych', ',', 'drapieżnych', 'kapitalistów'];0
['moje'];0
['to'];0
['najwyczajniej', 'w', 'świecie'];0
['odrobinę', 'luksusu'];1
[','];0
['raczej'];0
['nie', 'zmniejszyła', 'ilości', 'moich', 'zaskórników'];0
['się'];0
['świetnie'];1
['bo', 'z', 'kawałkami', 'plastiku'];0
['źle', 'ujętych', 'scen'];-1
['na', 'nie', 'moje', 'dziecko'];0
['drogeryjną'];0
['.'];0
['niczym'];0
['flakonik', 'nie', 'zachwyca'];-1
['.'];0
['półautorytarne', 'j'];0
['każdej'];0
['wiec', 'wylądowała', 'w', 'koszu'];0
['dolce', '&', 'Gabbana', 'stworzony', 'dla', 'kobiety', 'nowoczesnej', ',', 'bardzo', 'kobiecej'];1
['który'];0
['naturalny'];1
['o', 'obiektyw', 'miedzy', 'szkłami'];0
['mocna', 'woń'];0
['biustonosz', 'Konrad', 'naomi'];0
[','];0
['zarobić', 'allegro'];0
['się'];0
['dań'];0
['nocy'];0
['domowe', 'jedzenie', '-', 'jak', 'u', 'mamy', ',', 'polecam', ',', 'jedyny', 'mankament', 'to', 'obsługa', 'oczywiście', 'nie', 'cała', ',', 'P', 'RL', 'owskie', 'zachowanie', '.'];0
[',', 'by', 'utrzymywał', 'się', 'cały', 'dzień'];0
['druga', 'grupa', 'dostała', 'sympatyczną', 'przewodniczkę'];1
['.'];0
[','];0
[',', 'bo', 'wciąż', 'uznają', 'że', 'nie', 'ma', 'powodów', 'do', 'naprawy', 'a', 'ich', 'rzeczoznawca', 'wciąż', 'im', 'to', 'ułatwia'];0
['wytrzymałe'];0
['liczne'];0
['rewelacyjny', 'twarożek'];1
['plantatorzy'];0
['m'];0
['.'];0
['zapachem', 'słodkim', ',', 'smakowitym', ',', 'ale', 'dzięki', 'nutom', 'drzewnym', 'na', 'szczęście', 'nie', 'przesłodzonym'];1
['.'];0
['tytoniu'];0
['część', 'hotelowa', 'elegancka', ',', 'jedzenie', 'w', 'restauracji', 'jest', 'smaczne', ',', 'ale', 'kolejki', 'do', 'niej', 'w', 'sezonie', 'odstraszają', '.'];1
['zerowy', 'albo', 'ujemny'];0
['boją', 'się', 'konkurencji', 'katolicyzmu'];0
['.'];0
['żeby', 'spokojnie', 'pospacerować'];1
['sobie'];0
['tak', 'beznadziejnym'];-1
['idealny'];1
['telefonów', 'kom'];0
[','];0
['mi', 'się', 'leki'];0
['.'];0
['robił', 'em', 'u', 'nich', 'zakupy', 'od', 'kilku', 'lat', ',', 'nie', 'wiem', 'co', 'się', 'stało', ',', 'ale', 'jakoś', 'obsługi', 'spadła', 'katastrofalnie', '.'];0
['-'];0
['ogromne'];0
['zapach', 'wyraźnie', 'cytrusowy', ',', 'na', 'skórze', 'inaczej', ',', 'bardzo', 'świeżo', 'i', 'z', 'wyraźną', 'pieprzową', 'nutą'];0
['sosu', 'w', 'ogóle', 'nie', 'było', 'czuć', ',', 'mięso', 'bez', 'smaku', ',', 'tylko', 'jeden', 'rodzaj', 'surówki'];-1
['tej'];0
['chorująca', 'najprawdopodobniej', 'na', 'schizofrenie', 'w', 'poważnym', 'stadium', 'i', 'z', 'ciągłym', 'problemem', 'rozpadania', 'się', 'na', 'tysiąc', 'kawałków'];-1
['życzenia'];0
['perfum'];0
[','];0
[','];0
['jedzenie', 'nie', 'nadaje', 'się', 'do', 'spożycia', 'ponieważ', 'zupy', 'są', 'robione', 'z', 'kostek', 'gotowych', 'a', 'drugie', 'dania', 'robione', 'na', 'szybko'];-1
['skóry'];0
['.'];0
['.'];0
['wiec'];0
['nawet'];0
['idealne', 'dla', 'kobiety', 'zmysłowej'];1
['głowę'];0
['ku', 'górze'];0
[','];0
['na', 'specjalny', 'wieczór'];1
['ogarnijcie', 'to', 'bo', 'jest', 'taki', 'pierdolnik', 'że', 'wchodzić', 'się', 'odechciewa'];-1
['.'];0
['-', 'motywacji', 'dla', 'cwaniaków', 'w', 'stylu', 'typowo', 'amerykańskim', ','];-1
[',', 'kupiła', 'm', 'stanik', 'i', 'układa', 'się', 'okropnie', ',', 'fatalne', 'dopasowanie', 'do', 'ciała', ',', 'w', 'ogóle', 'nie', 'to', 'co', 'widziała', 'm', 'w', 'reklamie', ',', 'szkoda'];-1
['nie'];0
['wyjść', 'naprzeciw', 'oczekiwaniom', 'tych', 'najmłodszych', 'klientów'];0
['pieniędzy'];0
['przy', 'wyjeździe', 'nie', 'można', 'wyjechać', 'bo', 'nie', 'ma', 'zasięgu', ',', 'i', 'do', 'tego', 'brak', 'oznaczeń', 'w', 'którą', 'stronę', 'jechać'];0
['piłkarze', 'krakowskiej', 'Wisły'];0
['Moj', 'pierwszy', 'zakup', 'w', 'tym', 'sklepie', 'jest', 'bardzo', 'udany', '.'];0
['bardzo', 'słaba'];-1
['smierdzace', ',', 'lepia', 'ce', 'sie', 'i', 'brudne', 'gabki', ',', 'szatnia', 'ciasna', ',', 'bez', 'wentylacji', ',', 'zaparowana', ',', 'smierdzaca', 'potem', 'i', 'skarpetami', '-', 'ogolnie', 'dramat', '.'];-1
['mnie'];0
['obsługa', 'oczywiście', 'nie', 'cała', ',', 'P', 'RL', 'owskie', 'zachowanie'];-1
[',', 'szkoda', 'ze', 'nie', 'udało', 'się', 'utrzymać', 'jakości', 'identycznej', 'jak', 'po', 'otwarciu', '.'];0
[','];0
['-'];0
['gdzieś'];0
['je', 'podnosi'];0
[',', 'że', 'do', 'mnie', 'pasuje'];1
['pięknie', 'zdobione'];1
['się'];0
['fabuła', 'przez', 'swoją', 'nieudolność', 'i', 'jednostronność', 'stała', 'się', 'parodią', ',', 'którą', 'ludzie', 'będą', 'przerabiać', 'i', 'się', 'z', 'niej', 'wyśmiewać', '.'];0
['Z', 'domu', 'wyniosła', 'm', 'zamiłowanie', 'do', 'pracy'];0
['ładnie', 'zbiera'];1
['kameralna', 'spelunka', 'na', 'ochocie', ',', 'spokojnie', ',', 'świeże', 'piwo', ',', 'zakąski', 'na', 'ciepło', 'i', 'zimno'];1
[',', 'bo', 'już', 'dziś', 'znajduje', 'się', 'w', 'wąskim', 'gronie', 'moich', 'ulubionych', 'zapachów'];1
['m'];0
['.'];0
"['""']";0
[','];0
['pewnych', 'siebie', 'i', 'zdecydowanych'];1
['po', 'prostu', 'niesmaczne'];-1
['niestety', 'jedyne', 'jego', 'plusy', 'to', 'właśnie', 'cena', 'i', 'opakowanie', ',', 'ale', 'cóż', 'z', 'tego', 'gdy', 'działanie', 'i', 'produkt'];0
['W', 'głowie'];0
[','];0
['w', 'salonie'];0
[','];0
['tam'];0
['opis', 'zapachu', 'może', 'brzmi'];0
['kilogramy'];0
['.'];0
['warto'];1
['najgorsze', 'schronisko', 'w', 'jakim', 'był', 'em', ',', 'nie', 'chcieli', 'nas', 'wpuścić', 'po', 'zmroku', ',', 'podpita', 'obsługa', ',', 'brudne', 'stoły', 'w', 'jadalni', ',', 'jedzenie', 'koszmarne', ',', 'nie', 'polecam'];-1
['nie'];0
[','];0
[',', 'choć', 'nie', 'każdemu', 'może', 'przypaść', 'do', 'gustu'];0
['.'];0
['przebiega', 'gładko'];1
['nie', 'rozwija', 'się', 'na', 'mnie', ',', 'po', 'jakimś', 'czasie', 'tona', 'pudru', 'zmienia', 'się', 'na', 'kilogramy', 'i', 'zmienia', 'jedynie', 'wagę'];0
['jakaś', 'masakra', 'mam', 'tam', 'konto', 'od', 'czasów', 'synca', 'ale', 'to', 'co', 'sie', 'teraz', 'dzieje', 'mówię', 'głównie', 'o', 'obsłudze', 'klienta', 'to', 'jakiś', 'żart'];0
[','];0
['spokojnie'];0
['naprawdę', 'lubię', 'ich', 'pierogi'];1
[','];0
['nie', 'polecam', 'tego', 'sprzedawcy', 'paczka', 'przyszła', 'niekompletna', 'po', 'wysłaniu', 'kilku', 'maili', 'raczyli', 'odpisać', 'że', 'maja', 'jakieś', 'problemy', 'z', 'logistyka'];-1
['i', 'chyba', 'nie', 'ma', 'juz', 'dla', 'mnie', 'na', 'świecie', 'lepszej', 'wody', 'niż', 'ta', '!'];0
['mnie'];0
['większe'];0
[','];0
['się'];0
['ta', 'wanilia', 'wyjątkowo', 'wdzięczna', ',', 'pozbawiona', 'ciężkości', 'typowej', 'dla', 'wielu', 'perfum', 'mających', 'w', 'sobie', 'tę', 'nutę', '.'];1
['entuzjazmem'];1
['na', 'razie'];0
['oderwana', 'od', 'rzeczywistości', 'tylko', 'sami', 'z', 'soba', 'się', 'kiszą'];-1
['całe'];0
['cena', 'odstrasza'];-1
['kolorową', 'nalepką'];0
['.'];0
['samo'];0
['Po', 'wielkim', 'gąbkowym', 'boom', 'w', 'internecie', 'postanowiła', 'm', 'kupić', 'i', 'sprawdzić'];0
['to', 'wyjątkowa', 'kobieta', '.'];0
['we', 'wszystkich', 'dziedzinach', 'życia', 'publicznego'];0
['najnowszymi'];0
['uznaną', 'markę', 'w', 'świecie', 'perfum'];1
['nie'];0
['.'];0
['dobry'];1
['samego'];0
['nie'];0
[','];0
['każdym', 'wieku'];0
['cudowny'];0
['bardzo'];0
['jednymi', 'z', 'moich', 'ulubieńców'];1
['żadną', 'rewelacją'];-1
['plus', 'za', 'położenie', ',', 'nic', 'więcej', 'dobrego', 'nie', 'mogę', 'napisac', ',', 'zupy', 'naprawdę', 'przeciętne', ',', 'żadna', 'rewelacja', ',', 'śledz', 'nie', 'do', 'zjedzenia', '.'];0
['bardzo'];0
['powidłami', 'i', 'kozim', 'serem', 'mega', 'i', 'taki', 'też'];1
['czuła', 'm', 'się', 'ogólnie', 'dużo', 'lepiej', ',', 'bardziej', 'odporna', '.'];1
['wysuwają', 'bezpodstawne', 'oskarżenia', 'względem', 'studentów'];-1
['one', '-'];0
['nic', 'się', 'z', 'nimi', 'nie', 'dzieje'];0
[',', 'była', 'dość', 'mało', 'miękka', 'i', 'nieprzydatna', ','];-1
['perfumy', 'nie', 'są', 'wydajne'];-1
['genialne', 'drewniane', 'stołki'];1
['em'];0
['flakonu'];0
['serca', 'i', 'naczyń', 'wieńcowych'];0
['wyeksponowany', 'biust'];0
[',', 'kurczak', 'żylasty', 'i', 'twardy', 'jakby', 'się', 'gotował', 'w', 'tym', 'bulionie', 'razem', 'z', 'makaronem', 'i', 'resztą', 'dwa', 'dni'];-1
['radzi', 'sobie', 'z', 'tą', 'czynnością', 'gorzej', 'niż', 'przeciętny', 'płyn', 'micelarny'];-1
['kot', 'może', 'bywa', 'i', 'czasem', 'męczący', ',', 'ale', 'przecież', 'jest', 'kochanym', 'puchatym', 'zwierzątkiem', ',', 'którego', 'ciężko', 'nie', 'kochać', '.'];1
['która'];0
['niestety', 'bardzo', 'rani', 'okolice', 'pach', '-', 'już', 'przy', 'przymierzaniu', 'czuła', 'm', 'dyskomfort'];-1
[','];0
['się'];0
"[""J'adore""]";0
['nędzny'];-1
['do', 'połowy', 'łydki'];0
['go', 'osobom', 'pewnym', 'siebie', 'z', 'silnym', 'charakterem'];1
['z', 'musem', 'czekoladowym', 'mi', 'najbardziej', 'smakują'];1
['śmy'];0
['jak', 'zwykle', 'urokliwe'];1
['fajne', 'miejsce', ',', 'bardzo', 'dobra', 'kawa', ',', 'ciasta', 'jeszcze', 'lepsze', 'za', 'to', 'trochę', 'mało', 'miejsca', 'ale', 'niektórzy', 'odbiorą', 'to', 'na', 'plus', '.'];1
['siebie'];0
['gimnazjum'];0
['wywalone', 'w', 'błoto'];-1
['na', 'każdym', 'kroku'];0
['zepsute', 'co'];-1
['zamówienie', 'dotarło', 'na', 'czas', ',', 'szkoda', 'tylko', 'że', 'jakość', 'wykonania', 'jest', 'bardzo', 'słaba', 'i', 'biżuteria', 'niewarta', 'zapłaconych', 'za', 'nią', 'pieniędzy'];-1
['niezła'];0
['-', 'agresywny', ',', 'przegadany', ',', 'kakafonia', 'zapachów', 'bez', 'ładu', 'i', 'składu'];-1
['cena', 'adekwatna', 'do', 'stanika', '.'];0
['Po', 'chwili', 'odsłonił', 'głowę', 'i', 'uważnie', 'lustrował', 'zaniepokojone', 'twarze', '.'];0
['nie'];0
['pyszne'];0
[','];0
['wyjazdu', 'do', 'Gdańska'];0
['duża'];0
['jakiś'];0
['prostu'];0
['super', 'żywe', 'kolory'];1
[','];0
['małej', 'wartości'];0
[','];0
['z', 'kosmosu'];0
['na', 'śmietnik'];0
['.'];0
['mi'];0
['nie', 'zostawiając', 'nawet', 'blisko', 'skóry', 'najmniejszego', 'wspomnienia', 'zapachu'];0
['do', 'tego', 'pięknie', 'wygląda', ',', 'naprawdę', 'pachnie', 'wyjątkowo', 'i', 'nawilża', 'dłonie', '!'];1
['użytkowniczka'];0
['miarę'];0
['miła', 'obsługa', ',', 'jedyny', 'minus', 'to', 'długi', 'czas', 'oczekiwania', 'na', 'wolny', 'stolik'];0
['cytrusami'];0
['pomimo', ',', 'że', 'ten', 'biustonosz', 'bardzo', 'skromnie', 'się', 'prezentuje', 'jest', 'godny', 'uwagi', 'i', 'polecenia', '.'];0
['jak'];0
[',', 'starając', 'się', 'odnaleźć', 'porwanego', 'w', 'niedzielę', 'swego', 'kolegę', ',', 'Gilada', 'Shalita'];0
['moim', 'zdaniem'];0
['pogotowia'];0
['końcu'];0
['Blue', 'to', 'dla', 'mnie', 'zapach', 'ponadczasowy'];1
['wytworzyl'];0
['bo'];0
['jednym'];0
['godna'];0
['w', 'nim'];0
['kto'];0
['im', 'dłużej'];0
['banku'];0
['głowy'];0
['ten', 'zapach'];0
['warunki', 'sprzedaży'];0
['jak'];0
['towar', 'zgodny', 'z', 'opisem', 'i', 'doskonale', 'zabezpieczony', '.'];0
['.'];0
['tak', 'jak', 'wspomniała', 'm', ',', 'właściwości', 'wybielających', 'nie', 'posiada', ',', 'dodatkowo', 'irytuje', 'miękką', ',', 'odkształcającą', 'się', 'i', 'niestabilną', 'tubą', ',', 'z', 'której', 'ciężko', 'wydobyć', 'resztki', '.'];0
['się'];0
['na', 'urodziny'];0
['słaby'];-1
['Lwowskich'];0
['innych', 'duszących', 'składników', ',', 'dla', 'mnie', 'ten', 'zapach', 'jest', 'naprawdę', 'wesoły', ',', 'radosny', ',', 'boski'];1
['klimat', 'pyszna'];1
['zdecydowanie', 'książka', 'nie', 'wzbudziła', 'wielkich', 'emocji', 'i', 'oczekiwania', 'były', 'większe'];0
['atrakcyjny'];1
['pierwszym', 'zetknieciu'];0
['moim', 'wymaganiom', ',', 'klasa', 'i', 'jakość'];1
['się'];0
['ta', 'dieta', 'jest', 'kompletnie', 'do', 'niczego', ',', 'nie', 'wiem', 'skąd', 'te', 'pozytywne', 'opinie', 'o', 'niej', ',', 'ja', 'skończyła', 'm', 'w', 'fatalnym', 'stanie', 'prawie', 'w', 'szpitalu', ',', 'lepiej', 'uważajcie', '!'];-1
['za', 'zaletę'];1
['ta', 'pani', 'dermatolog', 'podobno', 'ma', 'zadowolonych', 'klientów', ',', 'niestety', 'nie', 'jestem', 'jednym', 'z', 'nich', ',', 'leki', 'od', 'niej', 'tylko', 'pogorszyły', 'stan', 'mojej', 'skóry', ',', 'na', 'pewno', 'już', 'do', 'niej', 'nie', 'wrócę', '.'];-1
['regulacja', 'ramiączek', 'stwarza', 'większą', 'swobodę', 'w', 'wyborze', 'garderoby', ',', 'gdy', 'chce', 'się', 'odsłonić', 'ramiona', '.'];0
[','];0
['serial', 'trudny', 'do', 'strawienia'];-1
['swój'];0
['tam', 'zakupów', 'nigdy', 'wiecej'];0
['swojej', 'słodkości'];0
['już'];0
[',', 'że', 'biustonosz', 'unosi', 'się', 'nadmie', 'rni', 'ku', 'górze'];-1
['jedzenie'];0
['zawsze'];0
['na', 'minus', 'jedynie', 'trochę', 'za', 'mało', 'miejsc'];-1
['ją'];0
[','];0
['z', 'opisem'];0
['bezpośrednich', 'sprawców'];-1
['nie', 'było'];0
['przyjętej', 'przez', 'koalicję', 'sld\xadpsl'];0
['super'];1
['dusi'];0
['galerii', 'handlowej'];0
['sióstr', 'wizytek'];0
['ciekawych', 'sklepów'];1
[',', 'że', 'po', 'kilku', 'latach', 'prób', 'i', 'eksperymentów', 'własnie', 'ten', 'zapach', 'jest', 'najbliższy', 'ideału'];1
['jej'];0
['przy', 'tym'];0
['okropnie'];-1
['zarzutem', 'wymuszania', 'pieniędzy', 'i', 'rabunku'];0
['em'];0
['jak', 'długo'];0
['ramy', 'półautorytarne', 'j', 'republiki', 'prezydenckiej'];0
['klienci'];0
['bardzo'];0
['przypraw', ',', 'przeciągnięte', 'i', 'wysuszone', 'na', 'wiór'];-1
['tramwaju'];0
['został', 'stworzony', 'dla', 'starszych', ',', 'dojrzałych', 'kobiet'];0
['.'];0
['.'];0
['i', 'tak', 'dajemy', 'im', 'dużego', 'plusa'];1
['pomimo', 'skromności', 'elegancko', 'się', 'prezentuje'];1
['doskonały', 'do', 'noszenia', 'każdego', 'dnia', '.'];1
['uważnie'];0
[','];0
['mi'];0
[',', 'niestety', 'w', 'rzeczywistości', 'jest', 'nieprzyjemny', ',', 'drażniący'];-1
['względu', 'na', 'swą', 'przewidywalną', 'historię'];0
['tak', 'pieknie'];1
['jest', 'wyrafinowany'];1
['niezbyt'];0
['ladzie', 'butelki'];0
['wewnątrz', 'nie', 'powala'];-1
['czegoś'];0
['trudno'];0
['nałożeniu', 'a', 'później', 'mega', 'wazy', 'się', 'na', 'liniach', 'mimicznych', 'co', 'daje', 'paskudny', 'efekt', 'plus', 'tego', 'ściera', 'się', 'widać', 'zaczerwienienie', 'na', 'buzi', 'brudzi', 'ubrania'];-1
['nie'];0
['dobra', 'lokalizacja', ',', 'miła', 'obsługa'];1
['obecnie', 'radosna'];0
['jak', 'aparat', 'jako', 'gadżet', ',', 'fajny', 'design', 'to', 'że', 'zdjęcia', 'możemy', 'mieć', 'od', 'razu', ',', 'jedynie', 'jakość', 'tych', 'zdjęć', 'mnie', 'nie', 'powala'];0
['mnie'];0
[','];0
['łupież'];-1
['Z', 'przyjemnoscia'];1
['m'];0
['się'];0
['kiepskie', 'i', 'najtańsze'];-1
['ten', 'zapach'];0
['!'];0
['wytrzymałe', ',', 'nie', 'uczulają', ',', 'prosta', ',', 'klasyczna', 'butelka', 'dodaje', 'im', 'oryginalności', '.'];0
['kompasu'];0
[',', 'zostawiając', 'w', 'pakiecie', 'mase', 'ciezkich', 'powiklan', ','];-1
['aczkolwiek', 'problematyczna', 'butelka', '(', 'zwłaszcza', 'gdy', 'produkt', 'się', 'kończy'];-1
['podniósł', 'ją', 'ręką'];0
['ten', 'zapach', 'na', 'mnie'];0
['ten'];0
['polecam', 'facetom', 'z', 'dystansem', 'do', 'świata', 'i', 'samego', 'siebie', '.'];1
['bardzo', 'złe'];-1
['dodatkowo'];0
['bardzo', 'dobra'];1
[','];0
['najpodlejszym'];0
['nawet'];0
['niewychowanych', 'dzieciaków'];-1
['recenzja', 'nie', 'będzie', 'pochlebna', ',', 'bo', 'prócz', 'ładnego', 'estetycznego', 'opakowania', 'i', 'ceny', 'nie', 'zauważyła', 'm', 'w', 'nim', 'nic', 'pozytywnego', ',', 'a', 'wręcz', 'przeciwnie', '.'];0
[','];0
['.'];0
['nie'];0
['stanik', 'ten', 'jest', 'dość', 'solidnie', 'wykonany', ',', 'jest', 'trwały', 'i', 'wytrzymały', '.'];0
['gustu'];0
['klimatyczny'];0
['cena', 'promocyjna', 'juz', 'znacznie', 'lepsza'];1
['burgera'];0
[','];0
['.'];0
['prócz', 'ładnego', 'estetycznego', 'opakowania', 'i', 'ceny', 'nie', 'zauważyła', 'm', 'w', 'nim', 'nic', 'pozytywnego', ',', 'a', 'wręcz', 'przeciwnie'];-1
['jakaś'];0
[','];0
['na', 'pewno'];0
['ręce'];0
[','];0
['klienci', 'dobrze', 'się', 'czuli'];1
['Dania', 'małe'];0
['towar', 'niezły'];1
['nie'];0
['dalekim', 'wschodzie'];0
['nie', 'tylko'];0
['oczarować', 'go', 'doskonałą', 'grą', 'aktorską'];1
['zbyt'];-1
['pojęcia', 'czym'];0
['najlepszych'];1
